"Item ID","Title","Brand","Condition","Availability","Price","Currency","Product type","Custom label 0","Custom label 1","Feed label","Channel","Product link"
"3942","Apple iPhone 13 Pro Max (1TB) [Like New]","Apple","refurbished","in stock","789.00","AUD","Mobile","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-pro-max-5g-1tb-like-new"
"3942","Apple iPhone 13 Pro Max (1TB) [Like New]","Apple","refurbished","in stock","889.00","AUD","Mobile","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-pro-max-5g-1tb-like-new"
"3943","Samsung Galaxy S21 FE 5G (128GB) [Like New]","Samsung","refurbished","out of stock","289.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-s21-and-s21-plus/samsung-galaxy-s21-fe-5g-exynos-chipset-128gb-grade-a"
"3943","Samsung Galaxy S21 FE 5G (128GB) [Like New]","Samsung","refurbished","out of stock","289.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-s21-and-s21-plus/samsung-galaxy-s21-fe-5g-exynos-chipset-128gb-grade-a"
"3944","Google Pixel 6 5G (128GB) [Grade B]","Google","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/google-pixel-6/google-pixel-6-5g-128gb-grade-a"
"3944","Google Pixel 6 5G (128GB) [Grade B]","Google","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/google-pixel-6/google-pixel-6-5g-128gb-grade-a"
"3945","Samsung Galaxy A03s Dual Sim (32GB) [Grade A]","Samsung","refurbished","out of stock","179.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a03s-dual-sim-32gb-grade-a"
"3945","Samsung Galaxy A03s Dual Sim (32GB) [Grade A]","Samsung","refurbished","out of stock","179.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a03s-dual-sim-32gb-grade-a"
"3946","Samsung Galaxy A03s Dual Sim (32GB) [Like New]","Samsung","refurbished","out of stock","189.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a03s-dual-sim-32gb-like-new"
"3946","Samsung Galaxy A03s Dual Sim (32GB) [Like New]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a03s-dual-sim-32gb-like-new"
"3947","Apple iPhone 13 (512GB) [Grade A]","Apple","refurbished","in stock","549.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-5g-512-gb"
"3947","Apple iPhone 13 (512GB) [Grade A]","Apple","refurbished","in stock","689.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-5g-512-gb"
"3949","Samsung Galaxy Fame (4GB) [Grade A]","Samsung","refurbished","out of stock","79.00","AUD","Mobile","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/samsung-refurbished/samsung-galaxy-fame-grade-a"
"3949","Samsung Galaxy Fame (4GB) [Grade A]","Samsung","refurbished","out of stock","79.00","AUD","Mobile","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/samsung-refurbished/samsung-galaxy-fame-grade-a"
"3950","Apple iPhone 13 Mini (128GB) [Grade B]","Apple","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-13-128-gb/apple-iphone-13-mini-5g-128gb-grade-b"
"3950","Apple iPhone 13 Mini (128GB) [Grade B]","Apple","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-13-128-gb/apple-iphone-13-mini-5g-128gb-grade-b"
"3951","Apple iPhone 13 Mini (256GB) [Like New]","Apple","refurbished","out of stock","479.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-mini-5g-256gb-like-new"
"3951","Apple iPhone 13 Mini (256GB) [Like New]","Apple","refurbished","out of stock","629.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-mini-5g-256gb-like-new"
"3952","Samsung Galaxy Watch 4 Classic Cellular 46mm [Grade A]","Samsung","refurbished","out of stock","159.00","AUD","Watches","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-watch-4/samsung-galaxy-watch-4-classic-46mm-cellular-grade-a"
"3952","Samsung Galaxy Watch 4 Classic Cellular 46mm [Grade A]","Samsung","refurbished","out of stock","159.00","AUD","Watches","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-watch-4/samsung-galaxy-watch-4-classic-46mm-cellular-grade-a"
"3953","Apple iPhone 13 Mini (512GB) [Like New]","Apple","refurbished","out of stock","529.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-mini-5g-512gb-like-new"
"3953","Apple iPhone 13 Mini (512GB) [Like New]","Apple","refurbished","out of stock","679.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-iphone-13/apple-iphone-13-mini-5g-512gb-like-new"
"3954","Samsung Galaxy Note 20 Ultra 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","609.00","AUD","Mobile","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/note-20/samsung-galaxy-note-20-ultra-5g-ec-256gb-open-box"
"3954","Samsung Galaxy Note 20 Ultra 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","609.00","AUD","Mobile","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/note-20/samsung-galaxy-note-20-ultra-5g-ec-256gb-open-box"
"3955","Samsung Galaxy S22 Ultra 5G (256GB) [Like New]","Samsung","refurbished","out of stock","579.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-256gb-like-new"
"3955","Samsung Galaxy S22 Ultra 5G (256GB) [Like New]","Samsung","refurbished","out of stock","579.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-256gb-like-new"
"3956","Google Pixel 6 Pro 5G (256GB) [Grade A]","Google","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/google-pixel-6/google-pixel-6-pro-5g-256gb-grade-a"
"3956","Google Pixel 6 Pro 5G (256GB) [Grade A]","Google","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/google-pixel-6/google-pixel-6-pro-5g-256gb-grade-a"
"3957","Samsung Galaxy S22 Ultra 5G (128GB) [Grade A]","Samsung","refurbished","in stock","499.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22-128gb/samsung-galaxy-s22-ultra-5g-ec-128gb-grade-a"
"3957","Samsung Galaxy S22 Ultra 5G (128GB) [Grade A]","Samsung","refurbished","in stock","589.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22-128gb/samsung-galaxy-s22-ultra-5g-ec-128gb-grade-a"
"3958","Apple iPad Pro 12.9-inch 5th Gen M1 (256GB) Wifi [Grade A]","Apple","refurbished","out of stock","999.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-5th-gen/apple-ipad-pro-12-9-inch-5th-gen-256gb-wifi-grade-a"
"3958","Apple iPad Pro 12.9-inch 5th Gen M1 (256GB) Wifi [Grade A]","Apple","refurbished","out of stock","999.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-5th-gen/apple-ipad-pro-12-9-inch-5th-gen-256gb-wifi-grade-a"
"3959","Apple iPad 8th Gen (32GB) WiFi [Grade B]","Apple","refurbished","out of stock","199.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-32gb-wifi-grade-b"
"3959","Apple iPad 8th Gen (32GB) WiFi [Grade B]","Apple","refurbished","out of stock","199.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-32gb-wifi-grade-b"
"3960","Apple iPad Air 4th Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","499.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-air/apple-ipad-air-4th-gen-256gb-wifi-like-new"
"3960","Apple iPad Air 4th Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","499.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-air/apple-ipad-air-4th-gen-256gb-wifi-like-new"
"3961","Samsung Galaxy Z Flip 3 5G (256GB) [Like New]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/galaxy-z-flip/samsung-galaxy-z-flip-3-5g-256gb-grade-a"
"3961","Samsung Galaxy Z Flip 3 5G (256GB) [Like New]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/galaxy-z-flip/samsung-galaxy-z-flip-3-5g-256gb-grade-a"
"3962","Samsung Galaxy Z Flip 3 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","429.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/galaxy-z-flip/samsung-galaxy-z-flip-3-5g-256gb-grade-a"
"3962","Samsung Galaxy Z Flip 3 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","429.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/galaxy-z-flip/samsung-galaxy-z-flip-3-5g-256gb-grade-a"
"3963","Samsung Galaxy Z Fold 3 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","549.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/z-fold-3/samsung-galaxy-z-fold-3-5g-256gb-open-box"
"3963","Samsung Galaxy Z Fold 3 5G (256GB) [Open Box]","Samsung","refurbished","out of stock","549.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/z-fold-3/samsung-galaxy-z-fold-3-5g-256gb-open-box"
"3965","Samsung Galaxy S22 Ultra 5G (128GB) [Like New]","Samsung","refurbished","in stock","529.00","AUD","Mobile","price_101_600","margin_medium","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-128gb-like-new"
"3965","Samsung Galaxy S22 Ultra 5G (128GB) [Like New]","Samsung","refurbished","in stock","649.00","AUD","Mobile","price_101_600","margin_medium","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-128gb-like-new"
"3966","Apple iPad Pro 9.7-inch (32GB) WiFi Cellular [Grade B]","Apple","refurbished","in stock","149.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-9-7-32gb-wifi-cellular-grade-b"
"3966","Apple iPad Pro 9.7-inch (32GB) WiFi Cellular [Grade B]","Apple","refurbished","in stock","149.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-9-7-32gb-wifi-cellular-grade-b"
"3967","Samsung Galaxy Watch 4 Cellular 44mm [Like New]","Samsung","refurbished","out of stock","159.00","AUD","Watches","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-watch-4/samsung-galaxy-watch-4-cellular-44mm-like-new"
"3967","Samsung Galaxy Watch 4 Cellular 44mm [Like New]","Samsung","refurbished","out of stock","159.00","AUD","Watches","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-watch-4/samsung-galaxy-watch-4-cellular-44mm-like-new"
"3968","Apple iPad Pro 10.5-inch (256GB) WiFi [Grade B]","Apple","refurbished","out of stock","249.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-10-5-256gb-wifi-grade-b"
"3968","Apple iPad Pro 10.5-inch (256GB) WiFi [Grade B]","Apple","refurbished","out of stock","249.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-10-5-256gb-wifi-grade-b"
"3969","Apple iPad Pro 10.5-inch (512GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","329.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-10-5-wifi-cellular-512gb-grade-b"
"3969","Apple iPad Pro 10.5-inch (512GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","329.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-10-5-wifi-cellular-512gb-grade-b"
"3971","Huawei P30 Pro (128GB) [Grade B]","Huawei","refurbished","out of stock","319.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/huawei-refurbished/huawei-p30-pro-128gb-grade-b"
"3971","Huawei P30 Pro (128GB) [Grade B]","Huawei","refurbished","out of stock","649.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/huawei-refurbished/huawei-p30-pro-128gb-grade-b"
"3972","﻿Samsung Galaxy S22 5G Qualcomm Chipset (128GB) [Like New]","Samsung","refurbished","out of stock","829.00","AUD","Mobile","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-5g-qualcomm-chipset-128gb-like-new"
"3972","﻿Samsung Galaxy S22 5G Qualcomm Chipset (128GB) [Like New]","Samsung","refurbished","out of stock","829.00","AUD","Mobile","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-5g-qualcomm-chipset-128gb-like-new"
"3973","Motorola Moto G5 (16GB) [Grade A]","Motorola","refurbished","out of stock","199.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/moto-g5-16gb-grade-a"
"3973","Motorola Moto G5 (16GB) [Grade A]","Motorola","refurbished","out of stock","199.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/moto-g5-16gb-grade-a"
"3974","Samsung Galaxy J5 (8GB) [Grade A]","Samsung","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/samsung-j-series/samsung-galaxy-j5-8gb-grade-a"
"3974","Samsung Galaxy J5 (8GB) [Grade A]","Samsung","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/samsung-j-series/samsung-galaxy-j5-8gb-grade-a"
"3976","Oneplus Nord N100 Dual Sim (64GB) [Like New]","OnePlus","refurbished","out of stock","179.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/oneplus-smartphone/oneplus-nord-n100-dual-sim-64gb-like-new"
"3976","Oneplus Nord N100 Dual Sim (64GB) [Like New]","OnePlus","refurbished","out of stock","179.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/oneplus-smartphone/oneplus-nord-n100-dual-sim-64gb-like-new"
"3977","Motorola Edge 20 Pro 5G Dual Sim (256GB) [Like New]","Motorola","refurbished","out of stock","599.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-edge-20-pro-5g-dual-sim-256gb-like-new"
"3977","Motorola Edge 20 Pro 5G Dual Sim (256GB) [Like New]","Motorola","refurbished","out of stock","599.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-edge-20-pro-5g-dual-sim-256gb-like-new"
"3978","Motorola Moto G5 (16GB) [Grade B]","Motorola","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/motorola-refurbished/moto-g5-16gb-grade-b"
"3978","Motorola Moto G5 (16GB) [Grade B]","Motorola","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/motorola-refurbished/moto-g5-16gb-grade-b"
"3979","Motorola Moto G6 Play (32GB) [Grade A]","Motorola","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-refurbished/motorola-moto-g6-play-32gb-grade-a"
"3979","Motorola Moto G6 Play (32GB) [Grade A]","Motorola","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-refurbished/motorola-moto-g6-play-32gb-grade-a"
"3980","Samsung Galaxy Ace 4 LTE (8GB) [Grade A]","Samsung","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/samsung-refurbished/samsung-galaxy-ace-4-lte-8gb-grade-a"
"3980","Samsung Galaxy Ace 4 LTE (8GB) [Grade A]","Samsung","refurbished","out of stock","99.00","AUD","Mobile","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/samsung-refurbished/samsung-galaxy-ace-4-lte-8gb-grade-a"
"3981","Samsung Galaxy S22 Ultra 5G (128GB) [Open Box]","Samsung","refurbished","out of stock","579.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-128gb-open-box"
"3981","Samsung Galaxy S22 Ultra 5G (128GB) [Open Box]","Samsung","refurbished","out of stock","579.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-ultra-5g-ec-128gb-open-box"
"3982","Samsung Galaxy S22 Plus 5G (128GB) [Open Box]","Samsung","refurbished","out of stock","439.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-plus-5g-ec-128gb-open-box"
"3982","Samsung Galaxy S22 Plus 5G (128GB) [Open Box]","Samsung","refurbished","out of stock","439.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s22/samsung-galaxy-s22-plus-5g-ec-128gb-open-box"
"3983","Samsung Galaxy Note 10 Lite (128GB) [Grade B]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-note-10/samsung-galaxy-note-10-lite-128gb-grade-b"
"3983","Samsung Galaxy Note 10 Lite (128GB) [Grade B]","Samsung","refurbished","out of stock","569.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-note-10/samsung-galaxy-note-10-lite-128gb-grade-b"
"3984","Motorola G9 Play (64GB) [Grade A]","Motorola","refurbished","out of stock","269.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-refurbished/motorola-g9-play-64gb-grade-a"
"3984","Motorola G9 Play (64GB) [Grade A]","Motorola","refurbished","out of stock","269.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-refurbished/motorola-g9-play-64gb-grade-a"
"3985","Huawei P40 Lite (128GB) [Grade B]","Huawei","refurbished","out of stock","229.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/huawei-refurbished/huawei-p40-lite-128gb-grade-b"
"3985","Huawei P40 Lite (128GB) [Grade B]","Huawei","refurbished","out of stock","549.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/huawei-refurbished/huawei-p40-lite-128gb-grade-b"
"3986","Motorola Moto G4 Play (16GB) [Grade B]","Motorola","refurbished","out of stock","199.00","AUD","Mobile","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/moto-g-play-16gb-grade-b"
"3986","Motorola Moto G4 Play (16GB) [Grade B]","Motorola","refurbished","out of stock","199.00","AUD","Mobile","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/moto-g-play-16gb-grade-b"
"3987","Motorola Moto G8 Plus (64GB) [Grade A]","Motorola","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-moto-g8-plus-64gb-grade-a"
"3987","Motorola Moto G8 Plus (64GB) [Grade A]","Motorola","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-moto-g8-plus-64gb-grade-a"
"3988","Motorola Moto G4 Play Dual Sim (16GB) [Grade A]","Motorola","refurbished","out of stock","119.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-refurbished/moto-g-play-dual-sim-16gb-grade-a"
"3988","Motorola Moto G4 Play Dual Sim (16GB) [Grade A]","Motorola","refurbished","out of stock","119.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-refurbished/moto-g-play-dual-sim-16gb-grade-a"
"3989","Tech21 Evo Clear Case For Samsung Galaxy S20 FE","Tech21","new","out of stock","29.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/covers/tech21-evo-clear-case-for-samsung-galaxy-s20-fe"
"3989","Tech21 Evo Clear Case For Samsung Galaxy S20 FE","Tech21","new","out of stock","29.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/covers/tech21-evo-clear-case-for-samsung-galaxy-s20-fe"
"3990","Tech21 Evo Clear Case For Samsung Galaxy S21 Plus 5G","Tech21","new","out of stock","29.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/covers/tech21-evo-clear-case-for-samsung-galaxy-s21-plus-5g"
"3990","Tech21 Evo Clear Case For Samsung Galaxy S21 Plus 5G","Tech21","new","out of stock","29.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/covers/tech21-evo-clear-case-for-samsung-galaxy-s21-plus-5g"
"3992","Samsung Galaxy A71 5G (128GB) [Grade A]","Samsung","refurbished","out of stock","209.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a71-5g-128gb-grade-a"
"3992","Samsung Galaxy A71 5G (128GB) [Grade A]","Samsung","refurbished","out of stock","679.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a71-5g-128gb-grade-a"
"3994","Samsung Galaxy S20 5G Dual Sim (128GB) [Grade A]","Samsung","refurbished","out of stock","289.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-5g-dual-sim-128gb-grade-a"
"3994","Samsung Galaxy S20 5G Dual Sim (128GB) [Grade A]","Samsung","refurbished","out of stock","549.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-5g-dual-sim-128gb-grade-a"
"3995","Samsung Galaxy S20 5G Dual Sim (128GB) [Like New]","Samsung","refurbished","out of stock","309.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-5g-dual-sim-128gb-like-new"
"3995","Samsung Galaxy S20 5G Dual Sim (128GB) [Like New]","Samsung","refurbished","out of stock","309.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-5g-dual-sim-128gb-like-new"
"3996","Vivo X50 Lite (128GB) [Grade A]","Vivo","refurbished","out of stock","279.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/vivo/vivo-x50-lite-128gb-grade-a"
"3996","Vivo X50 Lite (128GB) [Grade A]","Vivo","refurbished","out of stock","499.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/vivo/vivo-x50-lite-128gb-grade-a"
"3997","Nokia 9 PureView (128GB) [Grade B]","Nokia","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/nokia-refurbished/nokia-9-pureview-128gb-grade-b"
"3997","Nokia 9 PureView (128GB) [Grade B]","Nokia","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/nokia-refurbished/nokia-9-pureview-128gb-grade-b"
"4004","Motorola Moto G6 Play (32GB) [Grade B]","Motorola","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/motorola-refurbished/motorola-moto-g6-play-32gb-grade-b"
"4004","Motorola Moto G6 Play (32GB) [Grade B]","Motorola","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/motorola-refurbished/motorola-moto-g6-play-32gb-grade-b"
"4005","Samsung Galaxy Note 10 Plus 5G (256GB) [Grade B]","Samsung","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-note-10/samsung-galaxy-note-10-plus-5g-256gb-grade-b"
"4005","Samsung Galaxy Note 10 Plus 5G (256GB) [Grade B]","Samsung","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-note-10/samsung-galaxy-note-10-plus-5g-256gb-grade-b"
"4006","OnePlus 8T 5G (256GB) [Grade A]","OnePlus","refurbished","out of stock","479.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/oneplus-8t-5g-256gb-grade-a"
"4006","OnePlus 8T 5G (256GB) [Grade A]","OnePlus","refurbished","out of stock","479.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/oneplus-8t-5g-256gb-grade-a"
"4007","Samsung Galaxy A42 5G (128GB) [Grade A]","Samsung","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a42-5g-128gb-grade-a"
"4007","Samsung Galaxy A42 5G (128GB) [Grade A]","Samsung","refurbished","out of stock","249.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a42-5g-128gb-grade-a"
"4008","Sony Xperia 5 (128GB) [Grade A]","Sony","refurbished","out of stock","449.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/sony-refurbished/sony-xperia-5-128gb-grade-a"
"4008","Sony Xperia 5 (128GB) [Grade A]","Sony","refurbished","out of stock","449.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/sony-refurbished/sony-xperia-5-128gb-grade-a"
"4010","Samsung Galaxy Tab S7 Plus 5G (256GB) [Grade A]","Samsung","refurbished","out of stock","449.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s7-plus-5g-256gb-grade-a"
"4010","Samsung Galaxy Tab S7 Plus 5G (256GB) [Grade A]","Samsung","refurbished","out of stock","449.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s7-plus-5g-256gb-grade-a"
"4011","Apple iPad Mini 4 (32GB) WiFi [Grade B]","Apple","refurbished","out of stock","129.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-mini/apple-ipad-mini-4-32gb-wifi-grade-b"
